"full_text","sentimen"
"@HajrinMantu @gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @sigitbudic @SantorinisSun IKN bakal jadi legacy yang besar buat Indonesia. Ini bukan proyek asal-asalan.","Positif"
"#Repost @kementerian.atrbpn Halo #SobATRBPN dalam mendukung pembangunan di Ibu Kota Nusantara (IKN) Kementerian ATR/ BPN menetapkan 24 paket pengadaan tanah untuk infrastruktur di IKN. https://t.co/Al3aEY01qn","Positif"
"@HajrinMantu @griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @ImamWM @BANGSAygSUJUD @Chavesz08 Investor asing penting buat IKN tapi APBN juga tetap harus dipakai. Ini proyek nasional bukan proyek kecil.","Positif"
"@HajrinMantu @GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @AsahPolaPikir @Virgin_97 @papa_loren Proyek IKN ini buat kepentingan jangka panjang bangsa. Bukan sekadar proyek biasa!","Positif"
"@gorunbiraz3 @CNNIndonesia @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @CherylTanzil @AlmaghribiS @proclaro_lover Bandara di IKN belum jadi tapi Jokowi udah tunda pindah. Ini proyek gagal!","Negatif"
"@GirlBieberJ @cnbcindonesia @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @msaid_didu @Ndons_Back @OposisiCerdas Proyek IKN ini bikin rakyat menderita. Pajak naik tapi manfaatnya nggak ada.","Negatif"
"@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @KangayamLombok @alisyarief @Alie_Fahnoor IKN Cuma buat naikin gengsi Jokowi rakyat nggak dapat apa-apa. Buang duit!","Negatif"
"@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @maximilan_angel @ezmei18 @timpenguinnas Pemerintah Cuma pandai janji bandara di IKN aja belum kelar. Malu-maluin!","Negatif"
"@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @__LOVE_AG4EVER @AirinDatangLagi @JhonSitorus_18 Jokowi tunda pindah ke IKN karena tahu proyek ini nggak bakal sukses.","Negatif"
"@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @ronavioleta @Heraloebss @BANGSAygSUJUD IKN Cuma proyek mercusuar yang bikin rakyat tambah miskin. Buat apa?","Negatif"
"@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @RcyberProj0 @PartaiSocmed @Alie_Fahnoor Bandara di IKN belum siap tapi udah ngomong soal investor. Kebalik nggak sih?","Negatif"
"@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @T0M5helby @alisyarief @AdamVelcro Proyek IKN Cuma buang duit rakyat buat keinginan pribadi Jokowi. Rakyat nggak dapat untung!","Negatif"
"@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @BosPurwa @rasa2086 @ferizandra Rosan ke Singapura Cuma buat jalan-jalan bukannya cari solusi buat IKN.","Negatif"
"@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @murinuha @Cahayaemasnkri @FitFerry IKN ini Cuma proyek ambisi yang nggak ada manfaatnya buat rakyat. Buang-buang duit!","Negatif"
"@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @dekade_08 @WagimanDeep212_ @bengkeldodo Pemerintah selalu bohong soal kesiapan IKN. Mana buktinya kalau beneran siap?","Negatif"
"@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @sigitbudic @SantorinisSun IKN nggak lebih dari proyek Jokowi yang bakal jadi beban buat presiden selanjutnya.","Negatif"
"@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @AtiqahFahrina @ebe_ganzo @Ghurem2 IKN Cuma proyek ambisius yang nggak jelas manfaatnya. Rakyat disuruh bayar pajak buat ini?","Negatif"
"@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @AsahPolaPikir @Virgin_97 @papa_loren Daripada bangun IKN mending fokus selesaikan masalah rakyat yang lebih mendesak.","Negatif"
"Pemerintah menyiapkan area parkir hingga guide bagi warga yang berkunjung ke IKN demi keselamatan IKN Smartcity #WisataIKN https://t.co/uoIYzc8jBN","Positif"
"Parkir dan Guide untuk warga yang berkunjung ke IKN IKN Smartcity #WisataIKN https://t.co/Ftazps44vr","Positif"
"sasaran apa ajg rumah menteri lo noh di ikn gk tepat sasaran","Negatif"
"@ggggggfrf3 @Ndons_Back @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @camevinga @marilah_kemari @agung_dk Langkah cepat Pak Rosan dalam menarik investasi asing adalah wujud nyata dari komitmen pemerintah terhadap IKN","Positif"
"@1HandeDelisii @nashrajumaani @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @abyalif74_noni @papaojol @toddysolo79 Kunjungan Pak Rosan ke Singapura adalah langkah proaktif yang sangat penting bagi masa depan IKN","Positif"
"@ggggggfrf3 @dekade_08 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @otnayram_me @starkozzz @kziraidaN Pak Rosan bergerak cepat untuk memastikan investor asing tertarik pada IKN","Positif"
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @Anak__Ogi @iqbal_ardiansah Langkah cepat Pak Rosan ke Singapura sangat strategis bagi kelancaran proyek IKN","Positif"
"@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @mahulun @Koesoownyer @ch_chotimah2 Rosan Roeslani menunjukkan inisiatif yang luar biasa dalam mencari investor asing untuk IKN","Positif"
"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @DioR3born @MissKoral @ike_hw71 Pak Rosan langsung action investor buat IKN udah beres!","Positif"
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @leevansyi @adiisetyawann @sabirlaluhu Langkah Pak Rosan on point banget IKN bakal maju terus!","Positif"
"@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Madrule666 @WtrmlnSUGAhigh @Urrangawak Rosan gerak cepat investor Singapura siap bantu wujudkan IKN!","Positif"
"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @Urrangawak @beembooss @hafnidindaaf IKN bakal makin canggih nih Rosan udah siapin investor dari Singapura!","Positif"
"@gghhjjkk580dr0 @dekade_08 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @panjianom102 @MSMujab22 @BobbyTriadiSrg Pak Rosan udah nggak nunggu lama investor buat IKN udah di tangan!","Positif"
"@1HandeDelisii @dekade_08 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @disseduh @_doncorleone78 @bayu_bepe Investor Singapura siap bantu IKN makin mantap berkat Pak Rosan!","Positif"
"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @AnakLolina2 @GUSDURians @Boediantar4 Langsung tancap gas IKN bakal lebih cepat terwujud dengan investor asing! ️","Positif"
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @MurtadhaOne1 @AdamVelcro @Anak__Ogi Gercep banget nih Pak Rosan investor udah di tangan buat IKN!","Positif"
"@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @BosPurwa @chakemates @BayuAngora Pak Rosan bawa kabar baik dari Singapura IKN siap maju terus!","Positif"
"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @BangPino__ @yaniarsim @msaid_didu IKN bakal jadi kota masa depan! Investor Singapura udah fix!","Positif"
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @mantan_ordal @okkymadasari @vngnc Pak Rosan langsung gaspol ke Singapura buat IKN investor udah siap bantu!","Positif"
"@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @wahidfoundation @patjarmerah_id @Mdy_Asmara1701 Rosan udah siapin jalan buat IKN investor Singapura bakal bantu!","Positif"
"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @tijabar @KakekHalal Langkah Pak Rosan ke Singapura merupakan keputusan strategis yang sangat penting untuk masa depan IKN","Positif"
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @marlina_idha @mardiasih @delasyahmareads Pak Rosan menunjukkan dedikasi dan komitmen yang tinggi dalam mendukung proyek IKN","Positif"
"@gorunbiraz3 @CNNIndonesia @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @CherylTanzil @AlmaghribiS @proclaro_lover Investasi asing yang diupayakan Pak Rosan sangat esensial untuk mempercepat pembangunan IKN","Positif"
"@GirlBieberJ @cnbcindonesia @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @msaid_didu @Ndons_Back @OposisiCerdas Pak Rosan Roeslani telah mengambil tindakan yang sangat penting untuk memastikan kelancaran pembangunan IKN","Positif"
"@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @BANGSAygSUJUD @zakariaoktafia @Ascan155885 Langkah cepat Pak Rosan ke Singapura adalah contoh nyata dari proaktifnya pemerintah dalam mewujudkan IKN","Positif"
"@Andria75777 Msh punya Ibukota Jakarta IKN blm legal","Negatif"
"@Itje157 @nocipcyber @StefanAntonio__ Katanya smart city Ente aja yg pindah ke IKN gw ogah !","Negatif"
"@elisa_jkt @ikn_id kalau belum kesana gak usah banyak bacot mending loe bikin RT baru dah jadiin anies ketua RT","Negatif"
"@StefanAntonio__ Rakyat lbh seneng bagusin kotanya masing2 daripada bikin kota baru. Kmrn ada tuh pak capres yg punya ide begitu eh bapak sendiri yg menggaungkan IKN. Goblok bgt lo mul","Negatif"
"@fadlizon Seluruh dunia tau FTA itu dari 5 benua orang² berpikir IQ tinggi bukan IQ sinpanse kayak Jokowi 75.Jokowi nanggis lho ikuti aja 9 naga.Rakyat benci sama kalian.Kalian bilang IKN kehendak rakyat lu sdh mabuk","Negatif"
"@TeddGus Jadi pindah tanggal bulan tahun berapa jangan cuma teriak2 pindah ke ikn semua yang di kerjakan pasti ada time line nya masa sekelas presiden gak ada jadinya mencla mencle https://t.co/PqzBbsnFo9","Negatif"
"Alhamdulillah investor asing mulai membanjiri modalnya di IKN semoga pembangunannya berjalan pesat sehingga akan menjadi sumber pendapatan negara menuju Indonesia emas 2024️️ https://t.co/2nzkwpeqhi","Positif"
"@Lembayung071 Iya gitu dong harus jelas berarti IKN blm siap jd ibukota negara....","Negatif"
"@Andria75777 ga masalah tetep bisa dilantik di jakarta. kan DPR MPR di Jakarta bukan IKN. sama kaya Jokowi walo ijasah palsu tetep jadi presiden 10 tahun","Negatif"
"sebelum naik bus khusus biar bisa masuk ikn semua kendaraan pribadi di parkir di rest area yg toiletnya aja masih bayar air jg kuning sekitarnya becek bercampur lumpur. Padahal jaraknya cuma beberapa km dari kawasan yg ada di video","Negatif"
"@Lembayung071 IKN bakal mangkrak dong ...","Negatif"
"@GunRomli Tuh kan yg begini2 dikomentarin IKN ga sesuai target KKN Dana Haji ga di blunderin","Negatif"
"@tempodotco Disaat ekonomi sedang sulit . Bangun ikn . Ga tau lagi dah .","Negatif"
"@tekarok007 Pak Jokowi itu kuat datanya... Kalau ditanya kapan mau pindah ke IKN pasti jawabnya secepatnya eh 2 bulan kemudian pindah rumah aja ribet apalagi pindah Ibukota. Saya punya 11.000 T di kantong saya... Eh ambilnya dari Hutang... Hampir 11 rb T.","Negatif"
"@tempodotco Ga ada 1 pun pak rakyat yang mendukung proyek ikn..semua akan bersaksi melawanmu di yaumil akhir nanti","Negatif"
"IKN mangkrak. #FufufafaAibNasional #FufufafaAibNasional Keluarga pembawa sial bagi negara indonesia.","Negatif"
"Saya sampai sekarang belum dapat informasi kebenaran Investor Asing benar-benar kuncurkan dana untuk IKN. Kalau cuman omon-omon saja. Itu dari dulu sudah kaya demikian.","Negatif"
"@TOM5helby Bener banget sekarang nebeng udah gampang banget berkat IKN. Hemat waktu dan tenaga!","Positif"
"@DedynurPalakka makan tu ikn masih waraskan kau lol ?","Negatif"
"Timnas U-20 akan berlatih di IKN untuk persiapan Piala Asia U-20 2025 https://t.co/lYIKdyl9DU","Positif"
"Ikn tanpa biaya masuk Bro mengira ikn seperti objek wisata candi","Negatif"
"@tham878 1. Masuk ke suatu kota tanpa bayar itu BIASA. Tidak perlu di GLORIFIKASI. Jika memang IKN adalah sebuah kota tapi jika area wisata. Lain cerita. 2. Kata untuk pejabat itu bukan arti harfiah MASUK. Tapi TINGGAL disana. Itupun pejabat juga nolak ti","Negatif"
"akumulasi kemarahan publik tentang IKN yang berpotensi mangkrak DSB.","Negatif"
"@tham878 800 M mah seupil Tu yg korupsi 271 T buat bangun IKN masih nyisa","Negatif"
"@jokowi Mulyono kapan pindah ke IKN ? Sekalian bawa influencer nya sumpek dimarih","Negatif"
"@raymondchins Duit negara terfokus di IKN","Negatif"
"@Lintas_Jaman Coba cari di ikn lagi males patung garuda","Negatif"
"@DokterTifa Giliran Bau bau mangkrak udah di depan mata.... Bilangnya keputusan seluruh rakyat Indonesia..... Rakyat Indonesia gak ngurus IKN yang rakyat butuhkan saat ini bukan IKN tai yang rakyat butuhkan sembako yang murah upah yang layak dan lapangan","Negatif"
"IKN Tempat Yang Pas Untuk Mengubur Seluruh Legacy Mulyono https://t.co/KIDQRPn0Lo","Negatif"
"@mulimuhiddin Blusukan janji tuntaskan pelanggaran HAM janji tidak utang malah menggunung revolusi mental dgn 'pelanggaran etik yg penting tidak melanggar hukum?) GAGAL diganti infrastruktur n IKN dgn KKNepotisme-nya apakah cukup buat dibanggakan penjilat","Negatif"
"Boleh dibangun segala gayanya di IKN tapi siapa orang yg mau datang kesana ? kecuali orang2 yg ditugaskan.","Negatif"
"Kok bisa ya pada setuju ama IKN. anjing","Negatif"
"@Lembayung071 Sudahlah...Jokowi itu Pengecut kenapa pulak dia ragu ttg Keppres IKN.","Negatif"
"@democrazymedia Fufufafa): gue di suruh tinggal di IKN ogah jelek fasilitas kurang....kalau di jakarta bagus dan fasilitas lengkap..","Negatif"
"@innovacommunity SIM lemah paspor lemah hukum karet org luar negeri gamau invest di indo ekonomi anjlok. Mulyono ngutang terosss buat bansos impor beras bangun ikn. Yg cape warga indo yg pajak nya naik teros dan segala macam dipajakin.","Negatif"
"@tempodotco Jok...@jokowi slrh rkyt jg tau klo sebenernya IKN itu LAHIR dr ambisi loe...!!!","Negatif"
"@Outstandjing Tinggal nunggu sekolah2 diwajibkan karyawisata ke IKN ...","Negatif"
"@jungewon ibu kota mana sih? IKN kah . spesifik lagi dong Won","Negatif"
"@VIVAcoid syaratnya harus ngilang dulu dari peredaran beberapa waktu Sekalian dikasih deodorant semua biar gak bau ketek #IKN ikatan keluarga #nebeng #mulyono nebeng @PDI_Perjuangan #FufufafaAibNasional nebeng paman","Negatif"
"@Puspen_TNI Min apakah ikn aman dari kontruksi seperti batas negara Libanon yg telah di tanam bom oleh intelegen Israel???","Negatif"
"Serius nanya murahan bangun IKN atau jembatan antar pulau-pulau besar?","Negatif"
"@mas_veel IKN bukan program kampanye jokowi dan menghabiskan dana super banyak dg tnpa ada kajian dlu elu heboh... Giliran janji2 politik jokowi waktu kampanye banyak gak ditepatin elu diem... Akal sehatmu dimana?","Negatif"
"@tham878 buzzer goblog bikin ikn jg pake duit rakyat masa kesana harus bayar","Negatif"
"@ganjarpranowo @masbutet Siapa yg percaya IKN bisa dibangun selama 5 Tahun ? Semua Rakyat percaya broo kecuali yg 16%.","Negatif"
"@VIVAcoid Gimana mau minta UU Perampasan Aset kalau hakekat UU itu lu jadiin barang becandaan? Bentar lagi IKN masuk daftar sbg situs mangkrak terbesar dunia.....","Negatif"
"@jokowi Kapan ngantor di IKN?? https://t.co/8lEeSw4fML","Negatif"
"@denismalhotra Awas kena prank lagi ingat ikn aja bisa disulap seperti Jakarta dlm waktu singkat. sayangnya cuma omon2","Negatif"
"@ferrykoto Jadi kapan JOKOWI @jokowi ngantor di IKN??...Bisa jawab?? https://t.co/elVpoRlSkj","Negatif"
"@tham878 Mulyono bilang punya duit 11.000 T kok puyeng amat nyari dana buat IKN yg cma 400T bahkan udh ngambil apbn pula 100T... Kamu selaku pendukung mulyono emang gak punya pikiran kesitu atau kamu tau si mulyono itu tukang bohong?","Negatif"
"@anaksaayana Jika org luar arogan di jakarta berlaku jga di IKN","Negatif"
"@EricRicaldo Jadi MULYONO sudah ngantor di IKN belum??!! https://t.co/ClrQQlW1Fy","Negatif"
"@jokowi Pak sebelum lengser Pikirkan Negara ini yg tanpa Capital City/Ibukota Negara. Klo nasib IKN masih belum jelas dan bakal jadi proyek Bpk yang mangkrak maka kembalikanlah Capital City ke DKI Jakarta lagi. Mohon di laksanakan segera Pak Terima Kasih.","Negatif"
"Rakyat yg mana yg mau ikn wong semua rakyat TDK setuju malah TDK di dengarkan.Mungkin rakyatnya cebong semua .","Negatif"
"@DokterTifa Pantes di IKN hitam","Negatif"
"Bayangkan kok bisa memindahkan ibu kota dgn undang-undang tapi fisiknya aja baru mau dimulai??! Kan aneh bin ajaib! #ReflyHarun #IKN Jadi Ibu Kota Negara kita sekarang dimana ? https://t.co/g6wqgkOeos","Negatif"
"@Praz_Teguh Ngakak emoji IKN gua nonton emyu. Wkwkwkw https://t.co/y3pUaMBJmz","Negatif"
"@stravenues Genuinely asking deh emg yg bakal disebut dan berhak menerima predikat warga lokal nya ikn tuh siapa sih? Soalnya seinget gue diciptain buat pemindahan ASN yg jelas mayoritas bukan wrga kalimantan. Nah jd nanti klaim lokal nya itu akan buat si","Negatif"
"Yg bikin heran knapa masih saja banyak yg membela bahwa IKN itu keinginan Seluruh Rakyat Indonesia. Dr wacana awal hingga proses RUU pun sudah di luar nalar. UU tersebut hanya sah dr segi formal administratif tp jauh dr materi substatif prinsip pembuatan peraturan perundang2an.","Negatif"
"@tham878 That tetangga tho genuinely asking deh emg yg bakal disebut dan berhak menerima predikat warga lokal nya ikn tuh siapa sih? Soalnya seinget gue diciptain buat pemindahan ASN yg jelas mayoritas bukan wrga kalimantan. Nah jd nanti klaim lokal nya i","Negatif"
"IKN Tempat Yang Pas Untuk Mengubur Seluruh Legacy Mulyono https://t.co/aq2gI2vafF","Negatif"
"@sbyfess Susah sih kalo kamu masih ngeyel bilang sayang. diyakinkan sama orang 1 ikn juga ga bakal mempan","Negatif"
"IKN udah ngabisin 72t mending dipake buat beli emyu dah taiii.","Negatif"
"@DedynurPalakka Dungu.. Ikn hebat dari apanya???","Negatif"
"@tham878 Udah dinyatakan mangkrak sama mulyono lu masih bahas ikn aja..bego dipiara","Negatif"
"Daerah Penyangga Siapkan SDM Aviasi untuk Optimalkan Peluang di Bandara VVIP IKN https://t.co/mXYWEBPZz9","Positif"
"IKN Langkah Nyata Wujudkan Kemajuan Indonesia https://t.co/g3Q5mtGAW9","Positif"
"@Lembayung071 Ibukotanya udah hilang! Tinggal DKJ! Kalau masih di Jakarta ngapain juga buang Ibukota? Biarkan aja dulu sampai IKN jadi baru menerbitkan UU DKJ!","Negatif"
"Kalau di compair jauh ajig skil nya ibarat gua di IKN doi masih di kabupaten sesuai tuh sama outfitnya doi skena kabupaten hahaha","Negatif"
"UGM dan NUS Siap Kolaborasi Sukseskan Proyek IKN sebagai Kota Modern dan Berkelanjutan https://t.co/m5uyd7RFq4","Positif"
"IKN Dibangun Untuk Menjadi Pusat Ekonomi Baru Indonesia https://t.co/OeoAgV4k64","Positif"
"@DedynurPalakka Dampak EKONOMIS buat masyarakat dengan adanya IKN itu apa sih? IKN itu Pusat Pemerintahan atau Pusat Bisnis sih???","Negatif"
"@islah_bahrawi Ato mungkin kampusnya udah pindah di ikn kali ya kok g ada","Negatif"
"IKN Bakal Jadi Tuan Rumah KTT Air Asia Pasifik ke-5 di 2027 https://t.co/1vbYi79qm3","Positif"
"Otorita IKN Imbau Warga Cegah Penyebaran Demam Berdarah Dengue https://t.co/gHyOLTWk26","Positif"
"@elisa_jkt @ikn_id Masih pembangunan mba dari plan 10-15tahun Sabar nanti komen lagi 10-15tahun kedepan klo masih sama baru deh. Ojo kesusu","Negatif"
"@tempodotco Pertanda IKN akan Mangkrak","Negatif"
"Kemarin si aki didu bilang ada bangke gajah di IKN. Liat vidio ini jgn kejang2 ya aki didu.","Negatif"
"@Andria75777 Makanya ke IKN dulu baru bacot","Negatif"
"@KompasTV IKN kok jadi KAYAK GEDONG BISKUP","Negatif"
"@verydoki gotong ke ikn aja","Negatif"
"@NordickVv @Sunyisejati @bagussunarto25 @sandiuno @jokowi pemerintah memprioritaskan bangun istana ga penting IKN dibanding membenahi sektor yg lain adalah FAKTA bilangnya ada investor asing kenyataannya?? bahkan asing aja males investasi di IKN tapi seka","Negatif"
"@vvotanet IKN kayaknya","Negatif"
"@jokowi IKN apakabar?","Negatif"
"@temanduit Anda tepat jadi tukang sapu IKN","Negatif"
"saran @andradeza untuk pembangunan ikn: bikin rusun untuk ani2","Negatif"
"Yang kami hormati Pak Presiden Joko Widodo @jokowi. Melalui platform ini kami sebagai wni ijin usulkan agar Patung Yuri Gagarin yg terpasang di Jl Mataram Kebayoran Jakarta sejak 2021 mohon patung tersebut dapat dipindahkan ke IKN. Terima kasih. Takzim","Negatif"
"@elisa_jkt @ikn_id investor mana yg mau perputaran duitnya sedikit karena orang yg ada dibatasi ke daerah situ.","Negatif"
"@V3g3L @ILCTalkshow Kenapa sih bapak itu ngotot ngga mau IKN? Dia dulling negara mana ya","Negatif"
"@Leonita_Lestari Suruh aja Jokowi ttg Keppres IKN sebagai ibu kota selesai sudah. Krn secara UU sudah ditetapkan seperti itu. Kalau tdk ttg itu Keppres pelantikan Presiden di Jakarta berpotensi tdk sah.","Negatif"
